title,genres,is_comedy,is_european,is_scifi,is_action,is_crime,is_drama,is_animation,is_family,is_fantasy,is_music,is_romance,is_reality,is_western,is_thriller,is_horror,is_sport,is_documentation,is_war,is_history
Mean Girls,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Great British Baking Show,"['reality', 'european']",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
30 Rock,"['comedy', 'sport']",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Borgen,"['drama', 'european']",False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Community,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Catch Me If You Can,"['drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Grey's Anatomy,"['drama', 'romance']",False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Arrested Development,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Heartland,"['drama', 'family']",False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
The Staircase,"['crime', 'documentation', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
Old School,"['comedy', 'european']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NCIS,"['crime', 'action', 'thriller', 'drama', 'comedy']",True,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Avatar: The Last Airbender,"['scifi', 'animation', 'action', 'family', 'fantasy']",False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Anchorman: The Legend of Ron Burgundy,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Friday Night Lights,"['drama', 'sport']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
The IT Crowd,"['comedy', 'european']",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Inception,"['action', 'scifi', 'music', 'thriller']",False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
The Spectacular Spider-Man,"['action', 'animation', 'family', 'scifi', 'comedy']",True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
The Departed,"['drama', 'thriller', 'crime', 'action']",False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Zoey 101,"['drama', 'comedy', 'family', 'romance']",True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False
Insidious,"['horror', 'thriller']",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
War of the Worlds,"['action', 'thriller', 'scifi']",False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
DEATH NOTE,"['animation', 'thriller', 'scifi', 'drama', 'fantasy', 'crime']",False,False,True,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False
The Vampire Diaries,"['drama', 'scifi', 'horror', 'romance', 'thriller', 'fantasy']",False,False,True,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False
Naruto,"['animation', 'action', 'scifi', 'comedy', 'fantasy', 'thriller']",True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
Wanted,"['action', 'thriller', 'crime', 'fantasy']",False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
Casino Royale,"['action', 'thriller', 'european']",False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
My Little Pony: Friendship Is Magic,"['comedy', 'scifi', 'animation', 'fantasy', 'family', 'drama', 'music']",True,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False
Blade Runner: The Final Cut,"['action', 'thriller', 'scifi']",False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Chappelle's Show,"['comedy', 'music']",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
The Terminal,"['drama', 'comedy', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Michael Clayton,"['thriller', 'drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Road to Perdition,"['thriller', 'documentation', 'drama', 'crime']",False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False
Victorious,"['comedy', 'family', 'drama', 'music', 'romance', 'sport']",True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False
Big Fish,"['action', 'fantasy', 'drama', 'romance']",False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
The Hurt Locker,"['thriller', 'drama', 'war']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
Troy,"['action', 'history', 'war', 'drama', 'european']",False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
Sherlock Holmes,"['crime', 'thriller', 'action']",False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Trailer Park Boys,"['comedy', 'crime']",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Love Actually,"['drama', 'comedy', 'romance']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
America's Next Top Model,['reality'],False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Get Smart,"['comedy', 'thriller', 'action']",True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Quantum of Solace,"['thriller', 'action']",False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
The Blind Side,"['drama', 'sport']",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
Apocalypse Now Redux,"['drama', 'war', 'horror', 'thriller']",False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
Identity,['thriller'],False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
I Am Legend,"['scifi', 'thriller', 'action', 'drama']",False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
The Fairly OddParents,"['comedy', 'scifi', 'animation', 'family', 'fantasy']",True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
Grown Ups,"['comedy', 'drama', 'european']",True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
The Girl Next Door,"['comedy', 'romance', 'drama']",True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
Ned's Declassified School Survival Guide,"['family', 'comedy']",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
The Fighter,['drama'],False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Public Enemies,"['action', 'crime', 'drama', 'history', 'european']",False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Not Another Teen Movie,['comedy'],True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Blow,"['crime', 'drama']",False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Hancock,"['fantasy', 'action', 'crime', 'drama']",False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
iCarly,"['comedy', 'family', 'romance']",True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
